nombre;long;lat;hora;NO2
Pza. de España;-3.7122472222222225;40.423852777777775;00:00:00;77.0
Pza. de España;-3.7122472222222225;40.423852777777775;01:00:00;65.0
Pza. de España;-3.7122472222222225;40.423852777777775;02:00:00;55.0
Pza. de España;-3.7122472222222225;40.423852777777775;03:00:00;48.0
Pza. de España;-3.7122472222222225;40.423852777777775;04:00:00;44.0
Pza. de España;-3.7122472222222225;40.423852777777775;05:00:00;37.0
Pza. de España;-3.7122472222222225;40.423852777777775;06:00:00;41.0
Pza. de España;-3.7122472222222225;40.423852777777775;07:00:00;61.0
Pza. de España;-3.7122472222222225;40.423852777777775;08:00:00;83.0
Pza. de España;-3.7122472222222225;40.423852777777775;09:00:00;105.0
Pza. de España;-3.7122472222222225;40.423852777777775;10:00:00;117.0
Pza. de España;-3.7122472222222225;40.423852777777775;11:00:00;94.0
Pza. de España;-3.7122472222222225;40.423852777777775;12:00:00;83.0
Pza. de España;-3.7122472222222225;40.423852777777775;13:00:00;79.0
Pza. de España;-3.7122472222222225;40.423852777777775;14:00:00;75.0
Pza. de España;-3.7122472222222225;40.423852777777775;15:00:00;77.0
Pza. de España;-3.7122472222222225;40.423852777777775;16:00:00;60.0
Escuelas Aguirre;-3.6823194444444445;40.42156388888888;00:00:00;120.0
Escuelas Aguirre;-3.6823194444444445;40.42156388888888;01:00:00;72.0
